"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","text.1","score","very.pos","very.neg","text.2","anger","disgust","fear","joy","sadness","surprise","emotion","pos","neg","pos_neg","polarity"
"2678","RT @MoneyRates: New #ABR this morning! Congrats to @SYFNews @GECapital @SallieMae and @SantanderBankUS for taking top honors! http://t.co/G…",FALSE,0,NA,"2015-01-28 17:19:50",FALSE,NA,560487425361715200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SYFNews",1,TRUE,FALSE,NA,NA,"RT @MoneyRates: New #ABR this morning! Congrats to @SYFNews @GECapital @SallieMae and @SantanderBankUS for taking top honors! http://t.co/G…",1,0,0," new abr this morning congrats to    and  for taking top honors …","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"2679","I still don't understand why @SantanderBankUS will give you stalks of cash but not a bank check made out to cash.  #annoying #pointless",FALSE,0,NA,"2015-01-28 16:52:19",FALSE,NA,560480500855627776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MomsThoughts",0,FALSE,FALSE,NA,NA,"I still don't understand why @SantanderBankUS will give you stalks of cash but not a bank check made out to cash.  #annoying #pointless",-2,0,1,"i still dont understand why  will give you stalks of cash but not a bank check made out to cash  annoying pointless","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","17.9196623384892","34.4860789518123","0.519620173796171","negative"
"2682","@SantanderBankUS Letter received JoAnn Gruber can not find transactions, Sent copy of transaction's. Employees do not read correspondence.",FALSE,0,"SantanderBankUS","2015-01-28 11:13:27",FALSE,545963524464181248,560395221977288704,1945165508,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ewt715",0,FALSE,FALSE,NA,NA,"@SantanderBankUS Letter received JoAnn Gruber can not find transactions, Sent copy of transaction's. Employees do not read correspondence.",0,0,0," letter received joann gruber can not find transactions sent copy of transactions employees do not read correspondence","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"2683","@SantanderBankUS Refused  to speak on a recorded line.",FALSE,0,"SantanderBankUS","2015-01-28 11:09:19",FALSE,NA,560394182511300608,1945165508,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ewt715",0,FALSE,FALSE,NA,NA,"@SantanderBankUS Refused  to speak on a recorded line.",-1,0,0," refused  to speak on a recorded line","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"2684","Thank you, @SantanderBankUS for reminding me exactly why I need to stop giving you my money.",FALSE,0,NA,"2015-01-28 00:15:07",FALSE,NA,560229546415636480,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlensRuhl",0,FALSE,FALSE,NA,NA,"Thank you, @SantanderBankUS for reminding me exactly why I need to stop giving you my money.",1,0,0,"thank you  for reminding me exactly why i need to stop giving you my money","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","8.78232285939751","1.07892526745566","neutral"
"2685","@ToddBPhilly @SantanderBankUS do you want our bank number.  Just as useless until they need to send bills #notgreen Just cheap for late fee",FALSE,0,"ToddBPhilly","2015-01-27 21:57:37",FALSE,560194235434283008,560194946310098944,294426530,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curryphilly",0,FALSE,FALSE,NA,NA,"@ToddBPhilly @SantanderBankUS do you want our bank number.  Just as useless until they need to send bills #notgreen Just cheap for late fee",-2,0,1,"  do you want our bank number  just as useless until they need to send bills notgreen just cheap for late fee","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.9196623384892","34.4860789518123","0.519620173796171","negative"
"2687","@ToddBPhilly @comcast @comcastcares did you think they have customer service @SantanderBankUS closed yesterday due to cold another example",FALSE,0,"ToddBPhilly","2015-01-27 19:59:19",FALSE,560164582589997056,560165172904734720,294426530,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curryphilly",0,FALSE,FALSE,NA,NA,"@ToddBPhilly @comcast @comcastcares did you think they have customer service @SantanderBankUS closed yesterday due to cold another example",-1,0,0,"   did you think they have customer service  closed yesterday due to cold another example","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","8.78232285939751","1.07892526745566","neutral"
"2689","@SantanderBankUS However, after a 15 minute hold when I got to a live rep they were fantastic and resolved my issue.",FALSE,0,"SantanderBankUS","2015-01-27 19:37:48",FALSE,560154189297221632,560159759752376320,1945165508,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Shinfo_Ryan",0,FALSE,FALSE,NA,NA,"@SantanderBankUS However, after a 15 minute hold when I got to a live rep they were fantastic and resolved my issue.",0,0,0," however after a 15 minute hold when i got to a live rep they were fantastic and resolved my issue","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","7.34083555412327","joy","24.9775602759011","0.445453222112551","56.0722406663613","positive"
"2690","@SantanderBankUS Your automated phone menu is terrible and unclear with what options you need.",FALSE,0,"SantanderBankUS","2015-01-27 19:37:17",FALSE,560154189297221632,560159627200172032,1945165508,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Shinfo_Ryan",0,FALSE,FALSE,NA,NA,"@SantanderBankUS Your automated phone menu is terrible and unclear with what options you need.",-2,0,1," your automated phone menu is terrible and unclear with what options you need","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","1.03127774142571","26.1492093145274","0.0394381997949273","negative"
"2692","@SantanderBankUS :Kindly retweet this amazing Google-patent pending lock screen app :https://t.co/6J2vR1xWSc

Video :https://t.co/uiLiolyu6a",FALSE,0,"SantanderBankUS","2015-01-27 19:14:11",FALSE,NA,560153814620073984,1945165508,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tracyfilter",0,FALSE,FALSE,NA,NA,"@SantanderBankUS :Kindly retweet this amazing Google-patent pending lock screen app :https://t.co/6J2vR1xWSc

Video :https://t.co/uiLiolyu6a",2,1,0," kindly retweet this amazing googlepatent pending lock screen app 

video ","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","7.34083555412327","joy","17.9196623384892","0.445453222112551","40.2279329207804","positive"
